date;gracia;pr;eixample;prat;montcada;ciutadella;hebron;badalona
2017-07-11 00:00:00;57.0;56.0;54.0;47.0;48.0;53.0;81.0;79.0
2017-07-11 01:00:00;63.0;61.0;58.0;53.0;36.0;50.0;76.0;57.0
2017-07-19 16:00:00;71.0;78.0;57.0;95.0;95.0;68.0;99.0;94.0
2017-07-19 17:00:00;65.0;83.0;66.0;96.0;90.0;89.0;98.0;95.0
2017-07-19 18:00:00;63.0;81.0;64.0;97.0;93.0;80.0;94.0;96.0
2017-07-19 19:00:00;71.0;81.0;56.0;84.0;92.0;69.0;94.0;93.0
2017-07-19 20:00:00;61.0;66.0;54.0;85.0;80.0;74.0;87.0;87.0
2017-07-19 21:00:00;70.0;76.0;61.0;80.0;81.0;74.0;88.0;89.0
2017-07-19 22:00:00;70.0;75.0;62.0;79.0;79.0;66.0;87.0;89.0
2017-07-19 23:00:00;73.0;72.0;65.0;78.0;76.0;67.0;88.0;92.0
2017-07-20 00:00:00;72.0;72.0;68.0;80.0;69.0;64.0;89.0;93.0
2017-07-20 01:00:00;76.0;73.0;72.0;78.0;63.0;68.0;88.0;87.0
2017-07-20 02:00:00;70.0;67.0;72.0;87.0;62.0;66.0;69.0;83.0
2017-07-20 03:00:00;50.0;69.0;52.0;73.0;67.0;66.0;67.0;78.0
2017-07-20 04:00:00;65.0;65.0;64.0;71.0;53.0;73.0;60.0;86.0
2017-07-20 05:00:00;74.0;67.0;67.0;85.0;45.0;77.0;63.0;83.0
2017-07-20 06:00:00;66.0;69.0;62.0;72.0;47.0;72.0;59.0;78.0
2017-07-20 07:00:00;63.0;68.0;40.0;75.0;79.0;73.0;70.0;76.0
2017-07-20 08:00:00;64.0;70.0;29.0;76.0;91.0;73.0;76.0;79.0
2017-07-20 09:00:00;68.0;79.0;52.0;85.0;91.0;78.0;89.0;89.0
2017-07-20 10:00:00;75.0;80.0;57.0;83.0;89.0;83.0;88.0;94.0
2017-07-20 15:00:00;78.0;91.0;78.0;98.0;102.0;87.0;103.0;107.0
2017-07-20 16:00:00;79.0;98.0;77.0;101.0;106.0;102.0;106.0;115.0
2017-07-20 17:00:00;81.0;98.0;73.0;105.0;104.0;105.0;109.0;115.0
2017-07-20 18:00:00;85.0;90.0;70.0;99.0;103.0;98.0;105.0;108.0
2017-07-20 19:00:00;74.0;93.0;62.0;99.0;100.0;95.0;103.0;105.0
2017-07-20 20:00:00;79.0;92.0;57.0;95.0;101.0;93.0;100.0;102.0
2017-07-20 21:00:00;78.0;90.0;61.0;90.0;97.0;94.0;97.0;104.0
2017-07-20 22:00:00;82.0;98.0;80.0;93.0;97.0;99.0;101.0;109.0
2017-07-20 23:00:00;84.0;97.0;78.0;95.0;95.0;98.0;102.0;109.0
2017-07-21 00:00:00;83.0;93.0;69.0;84.0;82.0;92.0;99.0;102.0
2017-07-21 01:00:00;77.0;82.0;65.0;77.0;76.0;78.0;91.0;93.0
2017-07-21 02:00:00;70.0;75.0;69.0;78.0;70.0;76.0;80.0;83.0
2017-07-21 03:00:00;66.0;74.0;64.0;81.0;49.0;70.0;73.0;80.0
2017-07-21 04:00:00;60.0;65.0;59.0;66.0;39.0;65.0;45.0;57.0
2017-07-21 05:00:00;54.0;52.0;54.0;9.0;19.0;53.0;29.0;46.0
2017-07-21 06:00:00;56.0;53.0;49.0;2.0;12.0;58.0;52.0;42.0
2017-07-21 07:00:00;47.0;48.0;41.0;6.0;12.0;51.0;52.0;29.0
2017-07-21 08:00:00;43.0;62.0;41.0;17.0;34.0;61.0;50.0;36.0
2017-07-21 09:00:00;54.0;60.0;48.0;52.0;63.0;60.0;67.0;45.0
2017-07-21 10:00:00;57.0;67.0;51.0;66.0;71.0;68.0;81.0;56.0
2017-07-21 11:00:00;59.0;85.0;46.0;76.0;83.0;82.0;88.0;68.0
2017-07-21 12:00:00;67.0;89.0;41.0;90.0;90.0;68.0;93.0;87.0
2017-07-21 16:00:00;104.0;110.0;78.0;111.0;111.0;129.0;134.0;111.0
2017-07-21 17:00:00;89.0;104.0;73.0;117.0;101.0;103.0;112.0;104.0
2017-07-21 18:00:00;62.0;98.0;44.0;114.0;97.0;108.0;104.0;103.0
2017-07-21 19:00:00;62.0;95.0;45.0;106.0;93.0;96.0;86.0;110.0
2017-07-21 20:00:00;57.0;91.0;53.0;93.0;81.0;86.0;87.0;97.0
2017-07-21 21:00:00;74.0;79.0;55.0;94.0;57.0;46.0;89.0;80.0
2017-07-21 22:00:00;73.0;76.0;64.0;88.0;56.0;65.0;84.0;63.0
2017-07-21 23:00:00;75.0;68.0;63.0;80.0;55.0;64.0;69.0;67.0
2017-07-22 00:00:00;76.0;61.0;71.0;73.0;34.0;75.0;59.0;58.0
2017-07-22 13:00:00;85.0;107.0;75.0;111.0;104.0;109.0;111.0;105.0
2017-07-22 14:00:00;78.0;115.0;83.0;110.0;112.0;109.0;105.0;113.0
2017-07-22 15:00:00;104.0;112.0;95.0;99.0;115.0;94.0;124.0;116.0
2017-07-22 16:00:00;96.0;102.0;88.0;89.0;111.0;93.0;117.0;108.0
2017-07-22 17:00:00;86.0;91.0;78.0;82.0;95.0;82.0;101.0;99.0
2017-07-22 18:00:00;82.0;89.0;68.0;78.0;86.0;44.0;102.0;82.0
2017-07-22 19:00:00;69.0;79.0;45.0;73.0;95.0;39.0;97.0;57.0
2017-07-22 20:00:00;60.0;63.0;46.0;70.0;77.0;35.0;74.0;51.0
2017-07-22 21:00:00;53.0;49.0;37.0;64.0;51.0;23.0;56.0;42.0
2017-07-22 22:00:00;42.0;47.0;33.0;61.0;36.0;5.0;43.0;29.0
2017-07-22 23:00:00;48.0;48.0;38.0;62.0;34.0;22.0;50.0;41.0
2017-07-23 00:00:00;53.0;36.0;50.0;56.0;31.0;36.0;58.0;49.0
2017-07-23 01:00:00;42.0;36.0;44.0;35.0;15.0;42.0;40.0;35.0
2017-07-23 02:00:00;30.0;36.0;18.0;4.0;9.0;26.0;41.0;21.0
2017-07-23 03:00:00;19.0;25.0;15.0;7.0;11.0;20.0;27.0;48.0
2017-07-23 04:00:00;64.0;48.0;56.0;43.0;15.0;63.0;70.0;78.0
2017-07-23 05:00:00;69.0;66.0;62.0;62.0;23.0;65.0;75.0;77.0
2017-07-23 06:00:00;62.0;58.0;56.0;55.0;35.0;59.0;66.0;66.0
2017-07-23 07:00:00;55.0;55.0;51.0;57.0;31.0;57.0;59.0;62.0
2017-07-23 08:00:00;52.0;55.0;51.0;48.0;42.0;52.0;59.0;65.0
2017-07-23 09:00:00;58.0;62.0;57.0;63.0;66.0;64.0;74.0;70.0
2017-07-23 10:00:00;76.0;69.0;68.0;74.0;78.0;77.0;81.0;82.0
2017-07-23 11:00:00;71.0;58.0;65.0;82.0;78.0;84.0;83.0;85.0
2017-07-23 12:00:00;60.0;75.0;43.0;79.0;80.0;82.0;88.0;83.0
2017-07-23 13:00:00;75.0;76.0;68.0;81.0;84.0;82.0;90.0;83.0
2017-07-23 14:00:00;78.0;76.0;69.0;81.0;83.0;84.0;88.0;82.0
2017-07-23 15:00:00;75.0;68.0;70.0;80.0;81.0;78.0;85.0;83.0
2017-07-23 16:00:00;71.0;68.0;66.0;76.0;80.0;77.0;82.0;81.0
2017-07-23 17:00:00;60.0;74.0;52.0;77.0;73.0;78.0;74.0;80.0
2017-07-23 18:00:00;59.0;74.0;52.0;71.0;71.0;68.0;69.0;78.0
2017-07-23 19:00:00;71.0;74.0;53.0;95.0;53.0;61.0;66.0;60.0
2017-07-23 20:00:00;40.0;46.0;30.0;65.0;54.0;50.0;58.0;55.0
2017-07-23 21:00:00;44.0;32.0;35.0;53.0;50.0;45.0;31.0;72.0
2017-07-23 22:00:00;31.0;22.0;42.0;27.0;31.0;48.0;36.0;48.0
2017-07-23 23:00:00;40.0;24.0;38.0;28.0;14.0;47.0;23.0;40.0
2017-07-24 00:00:00;29.0;15.0;41.0;18.0;9.0;29.0;24.0;29.0
2017-07-24 01:00:00;28.0;8.0;26.0;7.0;4.0;29.0;22.0;29.0
2017-07-24 02:00:00;24.0;4.0;27.0;13.0;2.0;30.0;18.0;26.0
2017-07-24 03:00:00;41.0;13.0;30.0;16.0;2.0;26.0;27.0;14.0
2017-07-24 04:00:00;45.0;12.0;28.0;14.0;5.0;12.0;24.0;11.0
2017-07-24 05:00:00;53.0;22.0;28.0;5.0;14.0;5.0;28.0;25.0
2017-07-24 06:00:00;46.0;24.0;23.0;5.0;7.0;4.0;41.0;32.0
2017-07-24 07:00:00;44.0;34.0;21.0;5.0;8.0;25.0;37.0;15.0
2017-07-24 08:00:00;32.0;41.0;23.0;9.0;19.0;40.0;43.0;23.0
2017-07-24 09:00:00;39.0;42.0;27.0;24.0;29.0;48.0;52.0;32.0
2017-07-24 10:00:00;39.0;46.0;31.0;36.0;38.0;52.0;51.0;38.0
2017-07-24 11:00:00;46.0;46.0;33.0;44.0;44.0;56.0;56.0;51.0
2017-07-24 12:00:00;41.0;55.0;36.0;75.0;60.0;54.0;61.0;67.0
2017-07-24 13:00:00;58.0;90.0;51.0;85.0;71.0;80.0;77.0;84.0
2017-07-24 14:00:00;71.0;95.0;58.0;87.0;99.0;102.0;91.0;110.0
2017-07-25 09:00:00;18.0;27.0;11.0;9.0;16.0;26.0;26.0;15.0
2017-07-25 10:00:00;24.0;31.0;18.0;13.0;30.0;29.0;26.0;21.0
2017-07-25 11:00:00;38.0;44.0;25.0;23.0;38.0;44.0;44.0;29.0
2017-07-25 12:00:00;34.0;49.0;24.0;43.0;48.0;39.0;59.0;50.0
2017-07-25 13:00:00;40.0;64.0;37.0;53.0;54.0;52.0;67.0;55.0
2017-07-25 14:00:00;58.0;73.0;49.0;57.0;70.0;70.0;77.0;75.0
2017-07-25 15:00:00;66.0;76.0;58.0;61.0;71.0;80.0;81.0;85.0
2017-07-25 16:00:00;64.0;81.0;54.0;66.0;77.0;78.0;86.0;92.0
2017-07-25 17:00:00;64.0;83.0;51.0;69.0;80.0;76.0;85.0;86.0
2017-07-25 18:00:00;53.0;76.0;44.0;63.0;75.0;69.0;80.0;80.0
2017-07-25 19:00:00;44.0;74.0;42.0;67.0;69.0;70.0;77.0;76.0
2017-07-25 20:00:00;53.0;74.0;42.0;73.0;77.0;70.0;80.0;84.0
2017-07-25 21:00:00;52.0;74.0;48.0;73.0;81.0;75.0;79.0;85.0
2017-07-25 22:00:00;55.0;77.0;57.0;68.0;74.0;78.0;76.0;82.0
2017-07-25 23:00:00;39.0;61.0;34.0;62.0;68.0;64.0;68.0;71.0
2017-07-26 00:00:00;43.0;55.0;30.0;57.0;49.0;45.0;64.0;68.0
2017-07-26 01:00:00;59.0;60.0;38.0;51.0;51.0;52.0;75.0;79.0
2017-07-26 02:00:00;48.0;60.0;40.0;41.0;45.0;51.0;62.0;65.0
2017-07-26 03:00:00;39.0;51.0;35.0;25.0;34.0;46.0;55.0;58.0
2017-07-26 04:00:00;44.0;48.0;39.0;27.0;21.0;43.0;51.0;51.0
2017-07-26 05:00:00;43.0;48.0;35.0;30.0;22.0;47.0;47.0;42.0
2017-07-26 06:00:00;29.0;49.0;28.0;28.0;23.0;21.0;40.0;34.0
2017-07-26 07:00:00;15.0;42.0;15.0;25.0;14.0;19.0;34.0;15.0
2017-07-26 08:00:00;19.0;41.0;11.0;28.0;14.0;24.0;33.0;13.0
2017-07-26 09:00:00;16.0;46.0;13.0;29.0;22.0;29.0;37.0;16.0
2017-07-26 10:00:00;32.0;53.0;23.0;42.0;36.0;48.0;49.0;20.0
2017-07-26 11:00:00;30.0;50.0;27.0;54.0;53.0;67.0;54.0;41.0
2017-07-26 12:00:00;40.0;52.0;28.0;69.0;58.0;70.0;56.0;69.0
2017-07-26 13:00:00;51.0;69.0;43.0;79.0;73.0;77.0;73.0;82.0
2017-07-26 14:00:00;62.0;75.0;49.0;79.0;84.0;82.0;78.0;87.0
2017-07-26 15:00:00;63.0;76.0;53.0;72.0;83.0;77.0;83.0;87.0
2017-07-26 18:00:00;45.0;80.0;38.0;79.0;81.0;81.0;82.0;85.0
2017-07-26 19:00:00;34.0;79.0;32.0;77.0;81.0;77.0;72.0;86.0
2017-07-26 20:00:00;39.0;77.0;25.0;78.0;64.0;73.0;60.0;80.0
2017-07-26 21:00:00;38.0;71.0;26.0;72.0;65.0;72.0;57.0;81.0
2017-07-26 22:00:00;30.0;57.0;36.0;69.0;62.0;70.0;56.0;83.0
2017-07-27 00:00:00;25.0;26.0;35.0;8.0;37.0;52.0;6.0;36.0
2017-07-27 01:00:00;28.0;43.0;39.0;9.0;19.0;42.0;8.0;31.0
2017-07-27 02:00:00;50.0;53.0;44.0;15.0;8.0;31.0;20.0;38.0
2017-07-27 03:00:00;45.0;64.0;54.0;11.0;8.0;12.0;35.0;25.0
2017-07-27 04:00:00;25.0;50.0;39.0;9.0;4.0;8.0;33.0;19.0
2017-07-27 05:00:00;17.0;43.0;13.0;3.0;2.0;8.0;17.0;12.0
2017-07-27 06:00:00;27.0;38.0;12.0;4.0;2.0;3.0;3.0;5.0
2017-07-27 07:00:00;46.0;41.0;17.0;6.0;2.0;3.0;7.0;8.0
2017-07-27 08:00:00;46.0;71.0;50.0;12.0;7.0;25.0;31.0;27.0
2017-07-27 09:00:00;59.0;67.0;56.0;44.0;21.0;70.0;75.0;48.0
2017-07-27 10:00:00;57.0;72.0;48.0;70.0;67.0;68.0;76.0;59.0
2017-07-27 11:00:00;60.0;74.0;47.0;69.0;69.0;76.0;75.0;82.0
2017-07-27 12:00:00;64.0;82.0;54.0;71.0;80.0;79.0;90.0;90.0
2017-07-27 13:00:00;68.0;82.0;55.0;76.0;86.0;73.0;95.0;93.0
2017-07-27 14:00:00;64.0;81.0;58.0;72.0;88.0;67.0;89.0;84.0
2017-07-27 15:00:00;66.0;73.0;57.0;67.0;78.0;56.0;90.0;76.0
2017-07-27 16:00:00;57.0;65.0;54.0;62.0;78.0;47.0;82.0;72.0
2017-07-27 17:00:00;55.0;57.0;44.0;61.0;72.0;42.0;74.0;72.0
2017-07-27 18:00:00;53.0;53.0;42.0;66.0;71.0;42.0;74.0;63.0
2017-07-27 19:00:00;51.0;54.0;41.0;69.0;68.0;40.0;73.0;58.0
2017-07-27 20:00:00;46.0;47.0;34.0;65.0;55.0;22.0;67.0;61.0
2017-07-27 21:00:00;44.0;31.0;38.0;56.0;39.0;32.0;52.0;43.0
2017-07-27 22:00:00;47.0;31.0;32.0;51.0;31.0;34.0;38.0;39.0
2017-07-27 23:00:00;48.0;32.0;42.0;54.0;33.0;39.0;37.0;38.0
2017-07-28 00:00:00;39.0;13.0;41.0;31.0;25.0;31.0;27.0;25.0
2017-07-28 02:00:00;13.0;16.0;32.0;3.0;8.0;11.0;8.0;31.0
2017-07-28 03:00:00;22.0;4.0;28.0;4.0;6.0;11.0;8.0;36.0
2017-07-28 04:00:00;18.0;5.0;25.0;3.0;2.0;7.0;7.0;18.0
2017-07-28 07:00:00;15.0;4.0;8.0;3.0;3.0;4.0;8.0;25.0
2017-07-28 08:00:00;15.0;5.0;15.0;6.0;4.0;15.0;24.0;26.0
2017-07-28 09:00:00;38.0;12.0;31.0;35.0;8.0;32.0;39.0;53.0
2017-07-28 10:00:00;55.0;36.0;39.0;58.0;56.0;34.0;59.0;67.0
2017-07-28 11:00:00;62.0;64.0;51.0;72.0;73.0;49.0;76.0;80.0
2017-07-28 14:00:00;45.0;51.0;37.0;68.0;71.0;56.0;69.0;61.0
2017-07-28 15:00:00;55.0;49.0;34.0;65.0;68.0;49.0;65.0;55.0
2017-07-28 16:00:00;45.0;42.0;36.0;60.0;54.0;42.0;59.0;56.0
2017-07-28 17:00:00;38.0;41.0;37.0;52.0;50.0;48.0;51.0;57.0
2017-07-28 18:00:00;41.0;34.0;35.0;53.0;50.0;47.0;53.0;51.0
2017-07-28 19:00:00;39.0;37.0;29.0;56.0;51.0;55.0;51.0;57.0
2017-07-28 20:00:00;43.0;33.0;27.0;62.0;48.0;47.0;53.0;57.0
2017-07-28 21:00:00;48.0;43.0;36.0;60.0;51.0;48.0;54.0;61.0
2017-07-28 22:00:00;57.0;54.0;42.0;62.0;46.0;42.0;62.0;66.0
2017-07-28 23:00:00;51.0;52.0;41.0;60.0;50.0;50.0;65.0;68.0
2017-07-29 00:00:00;46.0;45.0;39.0;52.0;31.0;48.0;47.0;50.0
2017-07-29 01:00:00;43.0;37.0;36.0;46.0;18.0;47.0;31.0;35.0
2017-07-29 02:00:00;29.0;26.0;29.0;6.0;7.0;33.0;32.0;34.0
2017-07-29 03:00:00;17.0;22.0;19.0;3.0;4.0;2.0;16.0;28.0
2017-07-29 04:00:00;17.0;19.0;12.0;2.0;3.0;1.0;17.0;23.0
2017-07-29 05:00:00;22.0;7.0;19.0;2.0;2.0;1.0;23.0;10.0
2017-07-29 07:00:00;19.0;7.0;17.0;4.0;2.0;5.0;14.0;4.0
2017-07-29 08:00:00;26.0;28.0;24.0;12.0;5.0;18.0;32.0;12.0
2017-07-29 09:00:00;31.0;40.0;28.0;23.0;14.0;34.0;51.0;41.0
2017-07-29 10:00:00;42.0;46.0;41.0;50.0;38.0;41.0;55.0;54.0
2017-07-29 11:00:00;56.0;51.0;49.0;57.0;65.0;51.0;63.0;64.0
2017-07-29 12:00:00;66.0;54.0;54.0;81.0;77.0;67.0;76.0;77.0
2017-07-29 13:00:00;73.0;68.0;57.0;82.0;82.0;73.0;87.0;82.0
2017-07-29 14:00:00;64.0;67.0;49.0;79.0;80.0;65.0;83.0;79.0
2017-07-29 15:00:00;53.0;64.0;43.0;77.0;75.0;52.0;76.0;79.0
2017-07-29 16:00:00;53.0;62.0;56.0;81.0;78.0;56.0;68.0;86.0
2017-07-29 17:00:00;64.0;81.0;60.0;80.0;83.0;53.0;77.0;85.0
2017-07-29 18:00:00;59.0;75.0;49.0;72.0;69.0;47.0;77.0;81.0
2017-07-29 19:00:00;54.0;69.0;46.0;72.0;64.0;35.0;77.0;69.0
2017-07-29 20:00:00;52.0;62.0;38.0;68.0;44.0;36.0;72.0;56.0
2017-07-29 21:00:00;41.0;42.0;27.0;69.0;36.0;18.0;56.0;39.0
2017-07-29 22:00:00;45.0;48.0;30.0;68.0;22.0;21.0;50.0;27.0
2017-07-29 23:00:00;47.0;20.0;43.0;54.0;8.0;23.0;17.0;5.0
2017-07-30 00:00:00;31.0;17.0;31.0;26.0;8.0;35.0;9.0;2.0
2017-07-30 01:00:00;42.0;11.0;43.0;2.0;9.0;31.0;4.0;10.0
2017-07-30 02:00:00;49.0;29.0;51.0;4.0;7.0;31.0;12.0;4.0
2017-07-30 04:00:00;38.0;36.0;34.0;3.0;2.0;5.0;14.0;3.0
2017-07-30 05:00:00;6.0;38.0;6.0;5.0;2.0;1.0;22.0;2.0
2017-07-30 06:00:00;5.0;26.0;3.0;9.0;2.0;1.0;25.0;4.0
2017-07-30 07:00:00;7.0;19.0;4.0;15.0;4.0;2.0;17.0;11.0
2017-07-30 08:00:00;18.0;28.0;13.0;24.0;13.0;10.0;34.0;20.0
2017-07-30 09:00:00;35.0;59.0;28.0;38.0;31.0;41.0;41.0;38.0
2017-07-30 10:00:00;35.0;37.0;24.0;58.0;49.0;44.0;54.0;58.0
2017-07-30 11:00:00;52.0;28.0;51.0;64.0;57.0;46.0;58.0;61.0
2017-07-30 12:00:00;63.0;39.0;58.0;75.0;66.0;47.0;71.0;68.0
2017-07-30 13:00:00;74.0;42.0;70.0;79.0;76.0;64.0;83.0;85.0
2017-07-30 14:00:00;81.0;59.0;73.0;89.0;86.0;74.0;90.0;93.0
2017-07-30 15:00:00;80.0;70.0;76.0;85.0;85.0;63.0;89.0;86.0
2017-07-30 16:00:00;78.0;69.0;74.0;80.0;86.0;50.0;81.0;87.0
2017-07-30 17:00:00;74.0;59.0;66.0;76.0;80.0;47.0;76.0;80.0
2017-07-30 18:00:00;67.0;49.0;56.0;74.0;72.0;37.0;69.0;77.0
2017-07-30 19:00:00;64.0;48.0;53.0;70.0;69.0;40.0;65.0;73.0
2017-07-30 20:00:00;56.0;44.0;46.0;63.0;60.0;27.0;62.0;68.0
2017-07-30 21:00:00;35.0;28.0;36.0;56.0;49.0;31.0;50.0;64.0
2017-07-30 22:00:00;41.0;16.0;33.0;56.0;33.0;31.0;46.0;60.0
2017-07-30 23:00:00;35.0;27.0;35.0;41.0;21.0;26.0;21.0;21.0
2017-07-31 00:00:00;22.0;22.0;23.0;28.0;19.0;27.0;27.0;28.0
2017-07-31 01:00:00;39.0;22.0;28.0;57.0;16.0;24.0;23.0;29.0
2017-07-31 02:00:00;42.0;34.0;29.0;49.0;18.0;26.0;36.0;36.0
2017-07-31 03:00:00;38.0;29.0;34.0;50.0;20.0;25.0;33.0;33.0
2017-07-31 04:00:00;32.0;23.0;36.0;39.0;13.0;33.0;26.0;26.0
2017-07-31 05:00:00;38.0;27.0;39.0;35.0;4.0;39.0;23.0;8.0
2017-07-31 07:00:00;14.0;26.0;14.0;37.0;2.0;36.0;6.0;3.0
2017-07-31 08:00:00;24.0;36.0;14.0;41.0;6.0;23.0;30.0;15.0
2017-07-31 09:00:00;34.0;47.0;34.0;53.0;19.0;57.0;49.0;62.0
2017-07-31 10:00:00;56.0;55.0;46.0;69.0;48.0;55.0;50.0;72.0
2017-07-31 11:00:00;65.0;60.0;56.0;84.0;75.0;67.0;57.0;82.0
2017-07-31 17:00:00;73.0;60.0;59.0;80.0;79.0;60.0;78.0;85.0
2017-07-31 18:00:00;64.0;51.0;52.0;68.0;81.0;52.0;75.0;84.0
2017-07-31 19:00:00;52.0;38.0;53.0;62.0;78.0;45.0;72.0;81.0
2017-07-31 20:00:00;57.0;35.0;48.0;67.0;73.0;43.0;67.0;78.0
2017-07-31 21:00:00;55.0;29.0;55.0;67.0;67.0;45.0;68.0;77.0
2017-07-31 22:00:00;62.0;21.0;58.0;68.0;68.0;40.0;72.0;79.0
2017-07-31 23:00:00;65.0;34.0;57.0;66.0;70.0;46.0;69.0;83.0
2017-08-01 00:00:00;73.0;45.0;63.0;78.0;72.0;51.0;75.0;84.0
2017-08-01 01:00:00;75.0;45.0;67.0;80.0;52.0;54.0;68.0;76.0
2017-08-01 02:00:00;65.0;31.0;59.0;82.0;38.0;50.0;41.0;64.0
2017-08-01 03:00:00;58.0;21.0;55.0;76.0;22.0;46.0;36.0;53.0
2017-08-01 04:00:00;62.0;34.0;61.0;74.0;17.0;46.0;43.0;57.0
2017-08-01 05:00:00;53.0;31.0;56.0;74.0;12.0;45.0;37.0;46.0
2017-08-01 06:00:00;37.0;29.0;35.0;61.0;5.0;38.0;19.0;63.0
2017-08-01 07:00:00;41.0;37.0;24.0;46.0;5.0;38.0;46.0;33.0
2017-08-01 08:00:00;33.0;34.0;20.0;59.0;11.0;42.0;45.0;46.0
2017-08-01 09:00:00;47.0;30.0;40.0;68.0;28.0;49.0;48.0;82.0
2017-08-01 10:00:00;67.0;60.0;56.0;74.0;60.0;56.0;76.0;93.0
2017-08-01 11:00:00;67.0;48.0;47.0;75.0;83.0;59.0;80.0;95.0
2017-08-01 12:00:00;45.0;29.0;32.0;43.0;76.0;49.0;64.0;76.0
2017-08-02 01:00:00;34.0;43.0;4.0;7.0;4.0;13.0;38.0;22.0
2017-08-02 02:00:00;43.0;50.0;26.0;8.0;5.0;21.0;44.0;11.0
2017-08-02 03:00:00;46.0;30.0;7.0;9.0;2.0;15.0;49.0;9.0
2017-08-02 04:00:00;33.0;14.0;6.0;8.0;2.0;5.0;47.0;5.0
2017-08-02 05:00:00;31.0;30.0;7.0;4.0;2.0;2.0;32.0;4.0
2017-08-02 06:00:00;24.0;19.0;12.0;4.0;2.0;1.0;28.0;1.0
2017-08-02 07:00:00;15.0;8.0;4.0;5.0;2.0;3.0;23.0;3.0
2017-08-02 08:00:00;16.0;3.0;5.0;10.0;4.0;9.0;38.0;7.0
2017-08-02 09:00:00;31.0;21.0;16.0;33.0;9.0;35.0;57.0;34.0
2017-08-02 10:00:00;48.0;59.0;32.0;60.0;39.0;51.0;64.0;63.0
2017-08-02 18:00:00;54.0;53.0;45.0;66.0;67.0;23.0;69.0;58.0
2017-08-02 19:00:00;37.0;25.0;34.0;57.0;57.0;33.0;64.0;42.0
2017-08-02 20:00:00;9.0;17.0;8.0;42.0;47.0;33.0;28.0;61.0
2017-08-02 22:00:00;2.0;12.0;3.0;2.0;11.0;4.0;8.0;6.0
2017-08-02 23:00:00;4.0;40.0;3.0;2.0;5.0;7.0;38.0;22.0
2017-08-03 00:00:00;6.0;9.0;2.0;2.0;3.0;6.0;44.0;47.0
2017-08-03 01:00:00;1.0;1.0;1.0;4.0;3.0;6.0;17.0;47.0
2017-08-03 02:00:00;6.0;1.0;7.0;6.0;7.0;9.0;11.0;46.0
2017-08-03 03:00:00;30.0;7.0;24.0;34.0;6.0;13.0;7.0;52.0
2017-08-03 05:00:00;12.0;1.0;14.0;2.0;2.0;6.0;13.0;20.0
2017-08-03 07:00:00;3.0;16.0;3.0;10.0;2.0;5.0;4.0;6.0
2017-08-03 08:00:00;10.0;9.0;4.0;15.0;4.0;7.0;36.0;8.0
2017-08-03 09:00:00;26.0;48.0;21.0;38.0;20.0;32.0;69.0;12.0
2017-08-04 14:00:00;75.0;82.0;68.0;112.0;108.0;57.0;123.0;121.0
2017-08-04 15:00:00;86.0;93.0;81.0;112.0;115.0;21.0;126.0;129.0
2017-08-04 16:00:00;92.0;83.0;86.0;112.0;117.0;32.0;125.0;121.0
2017-08-04 17:00:00;94.0;67.0;85.0;107.0;121.0;70.0;125.0;123.0
2017-08-04 18:00:00;81.0;66.0;73.0;113.0;117.0;90.0;106.0;124.0
2017-08-04 20:00:00;66.0;79.0;56.0;106.0;109.0;85.0;105.0;122.0
2017-08-04 21:00:00;43.0;63.0;33.0;106.0;86.0;54.0;92.0;101.0
2017-08-04 22:00:00;38.0;33.0;35.0;85.0;61.0;6.0;51.0;70.0
2017-08-04 23:00:00;52.0;30.0;54.0;59.0;55.0;18.0;8.0;77.0
2017-08-05 00:00:00;50.0;28.0;46.0;41.0;42.0;32.0;29.0;32.0
2017-08-05 01:00:00;31.0;32.0;31.0;36.0;29.0;38.0;39.0;46.0
2017-08-05 02:00:00;20.0;36.0;34.0;40.0;17.0;3.0;60.0;28.0
2017-08-05 03:00:00;6.0;46.0;24.0;29.0;14.0;2.0;60.0;39.0
2017-08-05 04:00:00;33.0;30.0;20.0;34.0;10.0;1.0;53.0;14.0
2017-08-05 05:00:00;9.0;34.0;8.0;19.0;9.0;1.0;40.0;14.0
2017-08-05 06:00:00;7.0;21.0;3.0;11.0;3.0;3.0;33.0;16.0
2017-08-05 07:00:00;10.0;5.0;4.0;17.0;4.0;5.0;23.0;16.0
2017-08-05 08:00:00;8.0;8.0;7.0;25.0;12.0;17.0;45.0;27.0
2017-08-05 09:00:00;35.0;38.0;24.0;45.0;32.0;40.0;71.0;75.0
2017-08-05 10:00:00;54.0;62.0;41.0;71.0;57.0;63.0;78.0;94.0
2017-08-05 11:00:00;88.0;94.0;71.0;95.0;90.0;79.0;103.0;112.0
2017-08-05 12:00:00;102.0;109.0;78.0;96.0;96.0;60.0;117.0;105.0
2017-08-05 13:00:00;96.0;102.0;85.0;99.0;104.0;56.0;110.0;104.0
2017-08-05 14:00:00;97.0;106.0;89.0;105.0;99.0;58.0;110.0;94.0
2017-08-05 15:00:00;105.0;111.0;95.0;114.0;110.0;82.0;118.0;107.0
2017-08-05 16:00:00;105.0;108.0;94.0;107.0;106.0;91.0;115.0;99.0
2017-08-05 17:00:00;98.0;100.0;90.0;105.0;107.0;63.0;110.0;95.0
2017-08-05 18:00:00;92.0;92.0;81.0;101.0;98.0;66.0;104.0;91.0
2017-08-05 19:00:00;81.0;81.0;81.0;99.0;90.0;61.0;97.0;84.0
